,review
1606,rs value money one offers like amazon offers
1607,know bottle duplicate discounted son daughter instant hair loss threw reverted johnson hair loss stopped another days use
1608,nice product men ordered watch uncle happy wearing watch loved
1609,need pay extra salons u love colour long hair need two packets quantity less see everything picture love way turned
1610,good n long lasting scent ok ok product
1611,item ok costlier rs mrp price
1612,terms flavour others far apart really call anyone competitor amul butter india
1613,good product smell nice
1614,caused much pimples dry sensitive skin would recommend vlcc skin type atleast side effects disappointed mamaearth hell lot expectations
1615,value money nice serum mrp got best serum best price
1616,best aamras juice pack compelled try items paper boat packed pulp original stuff like brands giving flavored cherry papaya pulps
1617,good
1618,good product cinthol loved fragrance soap pleasant smell
1619,cost higher factory price believe quality watch superior purchased dad running good last months
1620,work without bleach u selling colour without bleach include much high price
1621,nice
1622,tea good old stock packed october best months packing already outdated received
1623,ingredients list ml bottle completely different ml bottle chemicals present ml pack cream smells like antiseptic chemical cream ml cream u find essential oils ingredients list ml find chemicals list totally waste money
1624,good
1625,nice product skin combination type oily n dry works magically especially winter gives u extra softness
1626,product looks tastes genuine thanks amazon delivering product early connecting customer care executive facilitated dispatch
1627,love smell beautiful product good packaging thanks amazon also
1628,mamaearth always best every product brand awesome love babies products mamaearth best part soap suitable every baby delicate skin even try newborns well using baby since birth quality mentioned natural nutrients present goat milk gets easily absorbed delicate skin baby keeps moisturized long time suits dry itchy eczema prone skin well best product purchase baby gifting loved ones
1629,honestly using regular brown colour antiseptic liquid loved thought buy lemon scent liquid hope much good last one saw much sticky liquid add water goes like invisible dissapointed last one brown better one thumbs buy dont go reviews purchased reviews u regret u use scent thickness really dont buy dont waste ur money lemon buy brown liquid
1630,actually like product product effective hair using product felt like damaging hair
1631,good product
1632,nice teast
1633,mamaearth always best every product brand awesome love babies products mamaearth best part soap suitable every baby delicate skin even try newborns well using baby since birth quality mentioned natural nutrients present goat milk gets easily absorbed delicate skin baby keeps moisturized long time suits dry itchy eczema prone skin well best product purchase baby gifting loved ones
1634,received damaged product case scratched multiple places parts loose looks like duplicate box iron painted set godrej tag sent us highly dissatisfied product quality
1635,sleep mode operating battery life day
1636,patanjali products reliable however flavour ghee less compared products market may additives process preparing may different
1637,amazing fragrance original product delicately perfumed pure natural sandalwood oil thanks amazon giving natural product mysore sandal talc best talc forever
1638,like
1639,bought nd time satisfied
1640,family switched red label tata tea gold red label bad one better tea perfect blend aroma taste strong nature tea perfectly balanced tea taste kadak chai wagh bakri tea strong awful taste red label strong taste good one got balanced must buy
1641,purchased via subscribing product bucks though rs mentioned product add gst substract promotion price would go beyond totally dissatisfied
1642,purchased oil shampoo watching fake youtube customer review first day use oil shampoo hairfall increased
1643,nothing
1644,watch beautiful container
1645,love coke yes cans great good price
1646,gifted watch friend loved perfect condition working properly
1647,beautiful dial n complete original writing dis bcz people complains dat amazon dont give original products many time bt usuing dis watch would say beautiful dial original watch warrany bill
1648,flavor good taste biscuits pack broken due poor handling transport supplier suppose
1649,good product
1650,tried wagh bakri red label tata agni vedaka gold tea etc time tried tata tea gold turns average tea compare tea wagh bakri vedaka gold give good colour times tata tea gold required get color wagh bakri vedaka gold want good color strong tea use vedaka gold wagh bakri tea gives good color compared tata tea gold
1651,well amul product nice n trustworthy point product delivered us reaching expiry date
1652,first reason buy made india second reason less similar foreign products available market except one much cheaper save bucks refreshing fragnance felt soon u enter bathroom job well soft skin u want go made india
1653,good one tastes awesome product come plastic water bottle free plastic cheap smell plastic tea also empty contents better container earlier container tea came good time changed water bottle
1654,came beautiful colour level hair even though diluted conditioner increase quantity would stunning try increase time washes noticeably see fade every wash give hair blast cold water showering lock cuticle colour bleed neck clothes everywhere dries
1655,buy watch time setting stick jammed find set time watch
1656,discount provided seller information provided wrong
1657,regular consumer brand tea time bought amazon pantry tea leaves finely coarsed colour great even little amount tea leaves flavour aroma perfect manufacturing date recent since comes zip lock bag easy keep freshness intact liked
1658,tea good old stock packed october best months packing already outdated received
1659,best hair highlighter loved perfect brown hair girls stays long time damage dullness frizzy hair conditioner provided streax awesome makes hair colour look glossy shiny smoothed hair
1660,patanjali ghee pure real ghee smell like expected like ordinary looks like refined oil mixed pure ghee comparison nandini ghee jharana ghee better next time try amul organic brand make home need pure ghee know pure ghee smells like conclusion patanjalii upto mark
1661,guys pls dont buy original titan watches first copy watches packaging really bad
1662,perfect remedy skin issues like rashes pigmentation
1663,agarbatti excellent mrp rs per packet go mrp shown amazon
1664,like maaza drink maaza lot thick mango juice pour glass drink
1665,pros looks goodindian brandconsthe software poor band app get updated everyday bug fixes update never completes sleep tracker work properly auto sensor depends manual time feeding sleep plus sleep data changes band firmware update causes sudden change connection call notification work worked couple calls stopped though sedentary reminder switched band keeps vibrating every minutes reminding even walking work stops night mode active workout
1666,ordered product covid used weeks found kill well spray get respiratory system able breath smell harsh suffocates followed guidelines wore mask spraying items spray remain air inhale took hour come normal breathing personal experience suggest product one please buy product
1667,great product dettol advertised used bathing shaving laundry disinfection floor cleaning kitchen bathroom cleaning refrigerator cleaning substances
1668,best price range
1669,simple superb match type dress wear
1670,good
1671,satisfy expectations less fragrance quality upto mark brands good check
1672,every household needs dettol products especially kids around new dettol disinfectant menthol fragrance leaves fresh feeling smell entire house used along cleaning water recommended cleaning washing
1673,good quality soap helps remove body darkening
1674,broken
1675,writing review using around days seems natural chemical free gentle skin job cleaning skin properly contains tea tree one favourite ingredients skin care give try definitely better chemicals containing face washes even affordable compared natural brands available market
1676,looking like tigress love
1677,good prdct
1678,quality packing manufacturer needs improve
1679,poor quality seems adulterated fake product
1680,amazon send package safely happy services shampoo suitable adults ordered btw u believe horrible result actually ordered decreasing hair fall using time hair fall increase horribly hair became sticky explain never use shampoo waste money
1681,holding buying shampoo kids b c even natural shampoos tons chemicals cause dandruff hair shampoo wonderful gentle smells good scalps irritated good sensitive skin good product amazon
1682,good great
1683,horrible product normal skin tends dry winters ordered march enjoy healthier skin search herbal product decided order regret skin rashes happens daz use could infer rashes becoz facewash skincare products reading review plz dont waste ur money get trapped marketing gimmick
1684,best product pure must buy
1685,good soap gives sufficient lather cleans body also leaves good fragrance
1686,ordered serum recommendation dear friend serum comes small pump type packaging week use tell procuct effective serum keeps skin hydrated blooming serum provides radiance skin thus compatible every skin tone doesnt make face fairer definitely provides glow skin product worth try
1687,used different variants cinthol one highly disappointed scale fragrance cooling effect melts easily sure original stopped using soap know rest
1688,prefer cinthol soap amongst soaps available fragrance good product cinthol cool good already used thats ordered pack cinthol cool soaps packaging good soaps good condition also try cinthol confidence soap
1689,used serum normal hair chemically straightened hair well seen results colored hair honestly price never disappointed though texture quite thin compared lot hair serums like feel heavy hair pump enough dab medium length hair basic job hair serum detangling providing moisture ends hair since goes long way thumbs side surprise new variant vitariche gloss way better previous one comes nutty fragrance totally love
1690,good product big billion sale got rs otherwise sold rs
1691,perfect except price per ltr aamras around rs ltr would nice
1692,nice product easy use gud colout
1693,good first time use later get irritated due spices may added cardamom
1694,regular customer society instant tea
1695,black beauty
1696,know dettol brand grew brand back home sydney fond alleged disinfectants local markets good see dettol expanded use floor wash need tiny amount soaps mix little lizzol floor cleaner great bathroom kitchen happy customer
1697,bought rs instead rs know quality tata tea well try product qon
1698,far better hair oil feel result immediately applying also fragrance wow
1699,tea rs per kg contain dust rate add dust ctc granules margin business still company providing sub standard ctc instead bopsm going yo buy
1700,original sandal soap also smell fantastic
1701,awesome watch love product price
1702,good full value money
1703,good product scent good products cinthol
1704,society masala tea far better one pack within expiry due storage conditions discolored
1705,good product amul
1706,bad smell like lifeboy mysore sandal try take advantage competitor original moti sandal buy duplicate mysore sandal smell last minute also waste money
1707,tastes good one make preservatives sugar added pls know juice mango pulp aamras feel paperboat indian company though yet researched good buy
1708,bad ugly product rven months product worked plz dont try cheat peoly im totally upset becouse priduct gifted others working im going anymore amazon sucks
1709,hopes high today worked minutes fitband showed lost calories decided return may device step counts work walking good
1710,perfect gel formula cream base like colors example garnier using years easily stays days whether u use harsh shmpoo mild whether hot water ir cold perfect color
1711,product delivered promised checked detailed product review would made use least one month seller filled details guarantee warranty card customer copy date purchase dealer name address phone number etc absence difficult verify guarantee period later date case problem issues product brought notice dealer well manufacturer
1712,product advertised received steax vitariche gloss serum instead streax pro vitagloss product name suggests called cs get refund since closed bank account since order placed wanted refund come amazon pay however amazon rep aniket supervisor krishna absolutely unhelpful went common sense keep telling refund processed closed bank account bank issue dd called lack common sense kept repeating finally decided give away product deal amazon refund shows base amazon customer service good sign avoid using amazon value money time
1713,smells like bar soap local soap good
1714,nice flavour
1715,items box contains dust soap wrappers teared basket manufacturing defect item damaged transportation
1716,watch elegant look people love feel weight wrist definitely go perfect item gift loved ones price range
1717,bought thrice love
1718,comes delicious taste consume directly decorate cake delicious candies highly recommended
1719,writing review days use big dial expected great quality color dial dark specially numbers shown photo bracelet also good packing container watch worst ever seen online shopping sometime stops working falls pushing pin starts working overall good watch waterproofing also working properly bought month search amazon flipkart makes worth
1720,fake item using soap years moment opened pack became sure fake one fragrance totally fake dont buy seller
1721,himalaya babycare baby lotion specially formulated restore skin natural beauty great product enriched almond oil restore skin moisture olive oil improves skin luster yashtimadhu country mallow soothes skin contains herbal actives perfect baby skin highly recommend
1722,good watch college university going students watch strap little heavy though matter golden colour combination looks premium titan great love
1723,free article delivered provided along product clearly mentioned bottle free body lotion ml individual sale
1724,want buy see buy options really disappointed also old customer
1725,acne prone oily skin thought product help reducing also stop breakouts reviewing month use product use
1726,tasty
1727,himalaya cream would like share product recent manufacturing one year back manufacturing items june manufacturing
1728,suuuuuuuper deodorant soap nice doubt buy always use must realy great soap thanks amazon discount price
1729,bought months back called leather loosing colour plz buy people loosing name brand
1730,awesome mom use soap apart loves new range rose fragrance amazing
1731,cans puffed one sealed empty photos videos attached highly disappointed please refund money
1732,came beautiful colour level hair even though diluted conditioner increase quantity would stunning try increase time washes noticeably see fade every wash give hair blast cold water showering lock cuticle colour bleed neck clothes everywhere dries
1733,cool looking watch
1734,everytime used search baby soap one going finish time heard mamaearth baby soap lets try week using daughter think search going ended mild good baby skin
1735,never purchased variety always used dettol antiseptic liquid lock vanished local medicine stores moved online even difficult get one also however lots attempt got using shaving purpose think equally good antiseptic variety leaves freshness felling washing face leaves refreshing fragrance mixed bathing water much pleased using variety buy future
1736,received bottle expiry date already past way return
1737,quick easy make tasty
1738,purchased himalaya baby lotion one year old baby applying lotion face became red could clearly sense allergy caused using baby lotion himalaya amazon take note urgently check batch dated jul take prompt action else may lodge legal complaint
1739,gentle cleansing soap dry skin leaves lingering baby fragrance use yet another fabulous stellar product mamaearth makes perfect gift baby hamper
1740,beware buying expire received july
1741,seems duplicate product fragrance faded days use amazon authorities please check supplier product think cannot return item hv opened packet buyer sure product without using item think fit case filed consumer forum buyers buy product sunil
1742,returned product manufactured june buy nd oct expired one
1743,utterly disappointed get defected product manufacturer seller company packing good however peel dial place spot unexpected brand product hence requested replacement policy return
1744,fav go cream blemishes nothing helping much get rid blemishes started using felt difference quickly sometime thought stopped working stopped using realized working stopped using made huge difference stopping
1745,nice hand wash used brands available market far best mild hands job cleaning well first time used master blaster big fan masterchef hand wash different variant
1746,another amazing product amul amazing delivery amazon delivery team
1747,quality ok expect tata tea gold tajmahal type taste quality average dust tea average taste aroma
1748,good soap long lasting fragnance one free soap pack smells also cooling effect body
1749,wrong information given pack one pack described
1750,need pay extra salons u love colour long hair need two packets quantity less see everything picture love way turned
1751,color highlighting natural hair highlight bleached hair kit contain blond powder bleach hair contains developer color applied give visible result natural hair although seen sunlight get color desired
1752,awesone smell doesnt crumble water either
1753,original product
1754,bad product spoils hair buy
1755,like
1756,product colour stay long time need apply every weeks rather flaws colour vibrant need bleach hair using
1757,tried making whipping cream really turned well used cake decoration turned really well
1758,good product
1759,regular consumer brand tea time bought amazon pantry tea leaves finely coarsed colour great even little amount tea leaves flavour aroma perfect manufacturing date recent since comes zip lock bag easy keep freshness intact liked
1760,vegetarian products also consumed directly much tasty delicious taste
1761,used mama earth newly launched onion oil twice must say im already impressed results prevents hair loss helps control premature greying dryness dandruff scalp eruptions many hair problems regular use avoid dry frizzy hair make sure use oil hairs twice week oiling provides scalp essential nutrients also strengthens hair roots mamaearth onion oil works best hair seasons
1762,waste product
1763,guava drink thick comparison quite diluted tastes well wonder package tampered
1764,best serum smell toooo good realy liked lott take small quatity f serum aply al hair u go fr straighten per description realy protect hair damage thumbs fr product
1765,tried variants dettol liquids putting aside added benefits antiseptic version one best among one capfull bucket water freshest baths scent strong antiseptic quite good recieved sealed bottle next day delivery prime mfg date month order date really happy purchase
1766,favourite soap
1767,nice watch
1768,good healthy snack
1769,free article delivered provided along product clearly mentioned bottle free body lotion ml individual sale
1770,protect loved ones virus like covid dettol disinfectant liquid one best solution although scentless use laundry sanitizer disinfect anything comes human contact
1771,good n long lasting scent ok ok product
1772,good product
1773,suggest people dry skin like mine good normal oily skin gets absorbed instantly skin needs something greasy dry
1774,received cans coke one seemed lighter normal immediately clear lesser liquid checked damage leakage none posted photographs defective normal one weight displayed clear indication would like emphasize damaged photographs edited
1775,taste awesome juice thick value money loved
1776,honest bought stock shops near area thanks amazon found one day delivery good packaging using dettol many years good germ protection great soap dettol always good let soap liquid hand wash happy product
1777,good product provides good security provides master pwd used even forget regular pwd executive provided demo time taking appointment calling customer care charged demo installation
1778,love coke yes cans great good price
1779,gud bad smell deo soap
1780,soap ok bathing scent drier green one cinthol much better
1781,use product tasted mouse even last month received suji condition nobody listening promoting amazon prime friends receiving defective grocery need help
1782,already using dettol lime fresh green launch great product menthol cool blue best
1783,work without bleach u selling colour without bleach include much high price
1784,seems like got fake products consuming didnt find effects body even feels like consuming rice hulls seriously one check quality
1785,new genuine product delivered time cheaper marketi feel fresh bath
1786,quality always best time price high prime member free delivery fast delivery option good
1787,fress nice
1788,quality item mark flavor strong test family found local shops pack tea missing item fully useless case making liquor tea red tea less liquor given tea seems nothing boiled water given tea becomes black got stuck gm tea
1789,decent soap fresh nice gives good amount lather best flavor cinthol according like flavors better cinthol fav soap
1790,good tea lovers like tea strong straight
1791,like
1792,gloves user manual mentioned pack inside pack need check many days color remains good offer price
1793,good deal
1794,awesone smell doesnt crumble water either
1795,awesome need work soap dish pathetic design water stays soap gets stuck itapart weirdly pathetic innovation cheap soap dishthe soap awesome amazingclass apart
1796,bad makes ur hait sticky oily dnt buy
1797,purity patanjali cows ghee
1798,tried amul fresh paneer block first time since today early morning needed make paneer pizza amazingly turned yummy paneer quite soft delivered priority though might feel expensive really adds fresh flavour colour delicacies
1799,excellent taste
1800,thank amazon recommendation engine suggesting mysore sandal talc never knew mysore sandal brand talc purchased mysore sandal soap weeks back perhaps due purchase amazon would recommended well glad clicked suggestion bought one good bye existing ponds sandalwood talc review compares mysore sandal talc vis vis ponds sandalwood talcpros fragrance first thing hits soon open bottle smells pure authentic sandal wood perfumed ponds talc powder mysore sandal talc allows decide size hole want bottle ponds one forces holes soon want top cover always hated ponds talc ponds really wants use need fragrance last longer ponds sandalwood talc even though day believe try one judge reviews talk powder finely powdered nothing like powder fine ponds sandalwood talc less bottle sealed hologram sticker assurance genuine product mysore sandal somehow like press fit top bottle keep fragrance intact bottle use ponds bottle twist close top really seal tight way shutting close bottle last least mysore sandal talc cheaper ponds sandalwood earth would ever buy ponds cons none spotted yet
1801,using soap since childhood days good product
1802,good
1803,someone like always fancied upon getting hair getting coloured see people colored highlighted hair going parlor salon always hard budget living working middle class family finally decided get packets hair highlighter research surfing various youtube videos coming product let review pros gives good color highlights kept minutes note minutes enough dark black hair color stays months lightens time months applying hair color would suggest use henna mehendi hour hairs nourish hair also give good result highlighted hairs personal tip satisfied colored highlighted hair want remove use anti dandruff shampoo times washing hair also godrej hair dye black available powder sachet also effective removing highlights cons one sachet enough even short hair purchase sachets want proper results note girl shoulder length hair would suggest sachets give much highlighted effect want get noticed others normal hair like chemical hair color damages hair makes hair rough verdict ok give try want color highlight hair home would rather suggest spending bucks get hair highlighted parlor salon better results find review helpful please click yes helpful button
1804,original product good packaging longer expiry date less price usual mrp must buy product every household got rs
1805,product stop working days display charging nothing working bad experience earlier one got titan shop last kore years pathetic performance
1806,aroma good ghee color also yellow like butter recommend people looking buy pure ghee kids
1807,good
1808,best product
1809,like
1810,great product love original thanks amazon providing time real product plz maintain quality product future thanks lot
1811,trying get purple hair since long wanted get rid green hair without bleach washing directly applied purple dye green hair really surprised colour turned way wanted really great quality quantity rs happy purchase smell bit strong pleasant red undertones blue
1812,bought came search vegan lotion however continue buying lightweight quickly absorbed live desert impressed much hydrates skin thank amazon
1813,reading many great reviews eagerly waiting face wash opened tube half empty disappointed
1814,shampoo natural ingredients like amla hibiscus etc affordable however highly ineffective controlling hairfall dandruff also need use amount shampoo excessively oily dirty hair
1815,awssm value money really happy
1816,good dishes whipped cream icing tried icing nondairy cream little fat thickness liquidy milk made consistency wattery think otherwise great dishes icing non dairy whipped cream would better
1817,one worst products received cinthol bath cool soap fragrance cool effects purchased anybody packet showing date think much much older due fragrance cannot return trying use one
1818,good product winters extremely dry skin smells gud leaves skin soft supple n pea size product enough used wet face gives little lather good facewash price using one month
1819,real cow milk without preservatives tried almost tetrapak milk brands last months really best really like see product site patanjali milk original molk products thank amazon
1820,handwash gives mild scent good pocket little liquid spreads well lathers well clean hands efficiently reduced mrp makes affordable added gain one first products essential lists
1821,thank changing timer
1822,good product amul
1823,lights useful effective sanitization produce bit heat kind side effect depends put inside box
1824,dislike product bcoz burning applying face damaged existing skin tone nice fregrence worthless money product pls buy product
1825,already used earlier good item issue felt thanks
1826,television advertisement color soap shown transparent glass bought color soap blue shade buy around soaps totally cheating experience manufacturer expect fraud experience
1827,poor fragrance inappropriate exactly describe fragrance platforn shocker mysore sandal brand st last time purchasing soap
1828,good using sometimes cause faceburn slightly skin highly sensitive may bcoz
1829,good productand safely delivered
1830,mom peculiar cosmetics use baby always try use non chemical based cosmetics baby tried called big foreign brands results average last tried himalaya baby shampoo results astonishing thr natural oil babies hairs abck normal hairs soft hardly itching eyes must buy products thr moms love babies product
1831,drinking tea since years mumbai recently started purchase amazon nt available stores across hyderabad packets tea tiny n taste strong
1832,fresh days expiry received
1833,showing pack received
1834,owesome look good budget question got problem watch go service centre
1835,watch looks magnificent box watch packed seller dusty
1836,think amul never competition dairy products least butter amul butter favourite since childhood single breakfast sandwich cooked baked dish gone without amul butter butterlicious product best carmelita fernandesfood travel writer
1837,free article delivered provided along product clearly mentioned bottle free body lotion ml individual sale
1838,great productbut one thing want ask amazon global chain market using cheap plastic packaging global focus bio degradable plastic packaging please mail thank
1839,worst taste ever nowhere near office godrej cardimon tea machine
1840,made first brew got impressed smell smell really nice masala thoroughly mixed within tea leaves release taste aroma water boils delivery fine instead box got beautiful sipper made day
1841,comments tata product best amongst best amazon service mrp u ppl charged complaint
1842,ordered recipe
1843,maids house want keep valuables like wallets regular use small jewellery lock key go household chores want carry physical keys either fear misplacing searching simply inconvenient product go small enough sit study table fit cupboard drawer although must understand fit regular size men wallets knickknacks like ear rings chains cards etc easy operate install reading instructions manual sturdy enough dissuade servants physical tampering serves purpose intended
1844,using tata tea gold since long time doubt flavour aroma little disappointed design packet zip lock like kg pkt store air tight container else lose aroma bought lightning deal rs
1845,v gud
1846,ends gives beautiful colour used style n brown lesser time orangish kept fr long orange golden u experience storbing home cheap rate great results use britt simply wherever u want gloved n damge hair takecare u oil spa regularly lighter hair tends look rough go follow instructions given usage change ur look mts
1847,box seems good alarm set minutes minutes written discription indicator know four uv lights working properly case light working get know
1848,none
1849,good
1850,first thought great value low price using realised fake one guys product diluted better give money buy real product rather saving money getting fake one
1851,television advertisement color soap shown transparent glass bought color soap blue shade buy around soaps totally cheating experience manufacturer expect fraud experience
1852,using society since many yearsalways taste flavour
1853,civilisation came stick end remaining survivors fought last piece famed antiseptic claimed effective manners germs covered world finally handful remained satiate desire would quick enough steal worth one man serve self grab last dettol truely needed like healers sick people seek ire hoarders wanted last dettol cost answer yes dettol effective antiseptic also smells nice
1854,type soap fragrance stay longer read description plus strong either yeah good soap take bath expected know park avenue gave stars
1855,heart rate monitor shows tracker whereas visible phone value visible tracker well shown picture
1856,tried product majorly name ingredients first time company able get product based ancient secret recipes dadi nani person like super dry skin perfect product hydrates skin thoroughly gives instant freshness like way ubtan gives good super dry super sensitive skin loved product kudos mamaearth amazing thought behind product
1857,recently visited relative dubai tasted society masala tea st time simply loved found real ingredients like cinnamon cardamom ginger etc written box ordered tea india got back shocked see real ingredients box says added flovors disgusting find sold india exported abroad totally different wish could return tea unfortunately amazon accept return food items
1858,might think would buy refill instead new bottle save money even reduce plastic use however buy refill original dettol handwash soon refilled bottle started using noticed first color lighter noticeably lighter noticed scent faint compared original one bottle ignored times like cant picky two days later noticed skin peeling like never used handwash long time never happened even risk givin pack away someone free awful end dustbin
1859,nice product less price offer period original product stylish watch
1860,locker received issues getting closed placed battery reset locking number closing however locker get locked read troubleshooting however help looks like switch inside locker upon pressing shoots bolts faulty returning
1861,family switched red label tata tea gold red label bad one better tea perfect blend aroma taste strong nature tea perfectly balanced tea taste kadak chai wagh bakri tea strong awful taste red label strong taste good one got balanced must buy
1862,grear
1863,quality ok expect tata tea gold tajmahal type taste quality average dust tea average taste aroma
1864,tried paneer first time apprehensively surprisingly good terms texture quality soft enough decent portion size economical given home made paneer quarantine expensive affair milk prices exorbitant made amazing gravy definitely order came hygienically packed vacuum bag day validity processed food standards excellent chewy smelly like dairy brands amul product go wrong really thanks amazon fresh prompt delivery
1865,best one skin type summers acne prone combination skin winter sensitive dry skin miracle skin affordable peeps skin type give shot wash face low ph cleanser night apply leave till next day mrng skin supple soft acne got reduced eventually month
1866,big name duplicate product bad smell bad taste bad packing zero value moneyworst ghee purchased worst refinedpruduct must sild amazon
1867,good product provides good security provides master pwd used even forget regular pwd executive provided demo time taking appointment calling customer care charged demo installation
1868,tasty tea natural flovour
1869,superb shampoo soft n delicate hair using years
1870,dettol antiseptic liquid original far better terms rather product helpful removing odors
1871,bought watch father thank amazon delivering delivery date packaging however bad box made cardboard watch already outside box delivered thankfully damaged received watch working change cell watch looks good straps sturdy enough rate delivery starsthe product starspackaging star
1872,literally heavenly feeling taste chocolate chocolate bitter core added suger sugery chocolate fake chocolate lovers like people developed taste cocoa cacao period time made chocolate connoisseur price less compare brands market plus amul well known brand packaging nice
1873,using taj mahal tea years since quality taj mahal tea gone tremendously gas stomach problems consuming taj mahal tea wanted shift better tea finding lot different brands assure best tea india always buy taste awesome drawback put lot tea used drinking strong tea otherwise awesome
1874,made bharat r proud harmful chemicals affordable price
1875,really durable products good value money got basket broken made complain since non returnable product refunded money amazon pay gave products time wasted solved problem okay
1876,quality godrej delivering top notch previously used lifebuoy dettol santoor even patanjali also product something different smell good clear gel also gentle hands
1877,though pricey quality comes price free chemicals healthy option skin gives results acne prone face days cleanses face well quantity required also less b face wash years come
1878,good product
1879,good product amazing products
1880,bad
1881,verry good
1882,honestly using regular brown colour antiseptic liquid loved thought buy lemon scent liquid hope much good last one saw much sticky liquid add water goes like invisible dissapointed last one brown better one thumbs buy dont go reviews purchased reviews u regret u use scent thickness really dont buy dont waste ur money lemon buy brown liquid
1883,best product pure must buy
1884,first liked smell herbal unlike shampoo tons chemicals would recommend herbal based also one thing sunflower oil embedded inside also gives shiny oil look hair quality product patanjali
1885,good tea time
1886,best product kids
1887,tata tea gold real gem house tata house using tea since many long long years everyone like fellows go blindly give try really sure decision wont regret ps guys like strong tea go tata premium one little mild use elaichi ginger honey mix well adds flavour tea hope review help choose right tea
1888,pros natural strawberry flavour sls fluoride free toothpaste vegan claims plastic responsible cons none found last months verdict recommended toothpaste kids year son likes strawberry flavour quite noticeable brushing kid wish available single pack instead minimum qty since takes quite lot time finish tube taking peanut size less portion brushingif think review helpful forget click helpful link review
1889,amul best made order checked store person store offers online
1890,product awsome purchased months works smoothly till watches got little damage within monthly unfortunently product working well simple damage untill thank god thank amazon good product
1891,placed order soaps received without seal pack soaps get remaining soap
1892,quality always best time price high prime member free delivery fast delivery option good
1893,good strong flavour low price falsely advertised premium leaf granular almost like coffee grounds grains smaller standard ctc something like dust tea
1894,used various brands available market bit never satisfied every time used purchase different product time decided purchase product writing review using product tried product recommend try going subscribe product found made product scent excellent keeps fresh issues skin giving startfm content determines quality soap high tfm
1895,nice product govt made product quality genuineness stains left skin use whereas ponds sandal wood powders leave stucky white stain marks fragrance also long lasting
1896,tastes better products delivered time planning buy kg pack
1897,good soap nice fragrance
1898,perfect gm mini pouch purchased gift friend mine ordered one kg jar jan second one arrived yesterday need say perfect taste chai
1899,strong takes less time brew good taste
1900,sometimes quality reduced
1901,steel good quality battery awesome strap genuine leather waterproof strap please avoid water may damage long time leather
1902,pretty cool innovative stuff dettol minty flavor gives tingling effects body usually expensive lemon one suggest buy amazon gives especially cloudtail india offers discount amazing name back product cool sensation antiseptic must try must buy
1903,strong tastes good trying almost different brands tea found one like tried taj mahal red label rcm many different others like tea strong add much tea strong tea tastes good family like one going use along red label like red label amazon time time provides good discounts products makes affordable btw sells next door mall amazon selling know shipping costs ok
1904,made first brew got impressed smell smell really nice masala thoroughly mixed within tea leaves release taste aroma water boils delivery fine instead box got beautiful sipper made day
1905,got value money taste like original coco cola packaging also good
1906,good
1907,fantastic product must essentials leaves good frangrance clothes ofcourse hygeine wise plys marks
1908,amazon send package safely happy services shampoo suitable adults ordered btw u believe horrible result actually ordered decreasing hair fall using time hair fall increase horribly hair became sticky explain never use shampoo waste money
1909,super watch nice gold metal feels strong awesome love titan
1910,think original golden seal inside plastic box seems tampered resealed plastic tape
1911,soap creamy less foamy means sulfate free fresh coconut fragrance feel difference babys skin day start using packaging excellent give five starts
1912,nice
1913,item received ashwagandha missing box
1914,good
1915,society tea far best brand terms taste colour flavour using brand tea since ages maybe years infact dont buy tea except society time im satisfied buy discounts offered
1916,fastrack analog watch purchased husband happy product trendy smart look product really great value money light weighted water resistant color go attire wear formals informals strap comfortable durable
1917,product patanjali nightmare skin although fragrance good cheap product normal skin prone pimples applying gel couple days started pimples face first ignored thinking could result weather pimples started increasing immediately discontinued product still unable get rid pimples
1918,got delivered yesterday wrist small watches look odd wrist reason like use watches recently decided get watch thorough browsing chose buy one dial small look odd small wrists chain strap elegant thee locking system shld easy watch disappoint
1919,good best gift
1920,paid pack price
1921,year old child cavity started developing bad breaths morning using toothpaste couple weeks day night brushing sessions feel toothpaste might actually cause cavity rather keep away experience immediately shifted back pigeon toothpaste night brushing bad breath stopped next day onward purchased natural properties mama earth team needs research ingredients product use mama earth products decent toothpaste though
1922,metal strip watch good felt like duplicate titan satisfied product expected waste money
1923,dettol quality best however value available amazon mrp general liter refill pack available market amazon prime member buy
1924,taste good one enjoy name gold superlative actual taste average tata tea gold fails giving rich brown colour tea hence meet expectation
1925,nice fragrance n good hair n face treatment
1926,alcohol content whereas given understand amazon listing mention alcohol content important anything less ineffective kill viruses like covid ideally alcohol totally effective
1927,looking good stylish worthy
1928,good
1929,first time ordered got fake watch confirmed shopkeeper weight matched colour variation serial number logo contacted amazon customer care service returned days reordered watch finally got original fastrack watch hope review helpful goutham kittu
1930,think amul never competition dairy products least butter amul butter favourite since childhood single breakfast sandwich cooked baked dish gone without amul butter butterlicious product best carmelita fernandesfood travel writer
1931,good product still expensive love smell help frizi hair hair gets less tangled
1932,oily acne prone skin using product days acne dried see significant improvement dark spots yet fragrance mild brilliant continue using helped acne tip people acne skin keep scalp clean change pillow sheets really helps
1933,tea really good tastes better wagh bakri premium tea grain size much smaller leaves lot dust bottom container bit annoying every time finish container lot tea wasted form dust
